epoch,train_loss,val_loss
1,0.03649367898857842,0.012006009822445256
2,0.01092024586784343,0.004739440997530307
3,0.006612595197899888,0.0035499028562168988
4,0.005108283871474366,0.0033408157411031424
5,0.0044167731170697755,0.0028360060366269734
6,0.004059619652495409,0.003262228239327669
7,0.003822926263092086,0.002718456116105829
8,0.003682571304185937,0.002798223275957363
9,0.0036912942751465986,0.002724189402735127
10,0.003780139164882712,0.0028599944597642334
11,0.00366565397901771,0.0032623401077996406
12,0.0035251603248373916,0.0028382703803280103
13,0.003545178154793878,0.0028373006847687066
14,0.0035375763623354335,0.002764765875846414
15,0.003443946630189506,0.0025663760615446205
16,0.0034968056871245304,0.0028070698592013547
17,0.0034301705183073256,0.0025794739369302986
18,0.0033653662210175145,0.0028450530770766946
19,0.0033301219295632715,0.0028974955094911692
20,0.003329011369108533,0.0027211310741092477
21,0.003288146449873845,0.002533588680671528
22,0.0032617604583113765,0.0026687725555218224
23,0.003267257983679883,0.00242188155202062
24,0.003192579766619019,0.0028636172812964234
25,0.0032256113006345305,0.002405476021314306
26,0.0032412431920723368,0.0024734465638175606
27,0.0031855950442453225,0.002619842461509896
28,0.0031291432057817775,0.0025079925611082997
29,0.00324608362861909,0.002443890570430085
30,0.0031477196665946395,0.002436717016722209
31,0.003174732032736453,0.002575188481880884
32,0.003165640078562622,0.002422028604113231
33,0.0031438630297391987,0.002495557853918789
34,0.0031174495272959274,0.0028890169791078993
35,0.003145518137413698,0.0025083835527766494
36,0.0030853323551127687,0.002516443282365799
37,0.003134956029437793,0.0024651276820804925
38,0.0031346580256164697,0.002533394657075405
39,0.0031170383920349804,0.0023377917390981955
40,0.0031009797957570603,0.0025363975054850537
41,0.003088982518723545,0.0023822848086378404
42,0.0030512519248683625,0.002563207841012627
43,0.0030742413325545686,0.0028312751424631904
44,0.003084801055956632,0.0023431867460853286
45,0.0030587011298242334,0.002323458719183691
46,0.0030532379392146443,0.0024132817942050418
47,0.0030355546507053075,0.002401533691279058
48,0.003005921233367796,0.00243245117432837
49,0.003047220055789997,0.002285833038123591
50,0.0030216124946794783,0.0024300931312609465
51,0.0030403316593340906,0.0025113998039159925
52,0.0029779180360492317,0.002421016003271299
53,0.003045666385636044,0.0023321897040919533
54,0.003024979836967153,0.002338691094025437
55,0.002996658561945272,0.0022808176536013238
56,0.003043496503960341,0.002406738593708724
57,0.002976015114109032,0.0024408013127478105
58,0.0029479498722745725,0.00242146123616424
59,0.0029885421516761806,0.0024983321516109363
60,0.003002783208891439,0.002328468193965299
61,0.0029753354232525454,0.002394116566782551
62,0.0029851838616499057,0.0024649043226548074
63,0.0029386629020640006,0.0024721272090183835
64,0.0029926310264272614,0.002520801776388128
65,0.002998555277978691,0.0022784154171988902
66,0.0029477115468277285,0.0023727757440480802
67,0.002935167239047587,0.002293934569128656
68,0.002967712122093265,0.0023811979252578957
69,0.002954936509680313,0.002309987072034606
70,0.00294887529744301,0.0025413216407676894
71,0.0029391703069753324,0.0023881022290359916
72,0.0029357446716555082,0.0022720158748727824
73,0.002929429376187424,0.002304679060554398
74,0.0029686799466920395,0.0025075396057218312
75,0.0029155074822483583,0.0023553316913811225
76,0.0029682770982617512,0.0024486185167916117
77,0.0029323350318009034,0.0022703931059887897
78,0.00293637953485207,0.0023396407378770945
79,0.002944788059297328,0.0022514828031749597
80,0.0029175194077348957,0.0023735272174235434
81,0.002903910918394104,0.002337843655342502
82,0.002904789101254816,0.0023276288419895406
83,0.00290497846629781,0.0023918522322284325
84,0.002899004327870595,0.002344288565551064
85,0.0029298716651586193,0.002311359942125689
86,0.0028776286984793843,0.002300461256527342
87,0.002915676218496325,0.0023645688422090773
88,0.0028975919150980188,0.002302691143371963
89,0.002854665773338638,0.002420288633272451
90,0.002861379769941171,0.002318112994544208
91,0.002891745479428209,0.0022577063479859915
92,0.002845728676766157,0.002495714819191822
93,0.0028656331463328875,0.0023074794070063426
94,0.0028455478430259975,0.0023323972426754023
