timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-29T18:52:17,codecarbon,3de209a3-0148-494f-bd88-7a2a4376e412,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.35654723100015,0.0002894092457156643,3.3513295169329394e-06,6.4166015643200005,25.70559471031717,10.0,0.00014854722790176112,0.0006141016023919754,0.00023149861662778273,0.0009941474469215195,0.0,Chile,CHL,santiago metropolitan,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.0,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-70.6536,-33.4521,7.609554290771484,machine,N,1.0,0.0
