timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-17T13:54:44,GRU_Bi_Attention,11fefde6-fb18-4aad-9780-b1571e0fe82e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,101.6329838470001,0.0003311746900106308,3.2585355410718473e-06,6.432943434331429,24.454430355791253,10.0,0.00017530257314239632,0.0006897802740459995,0.00027253275228888914,0.001137615599477285,0.0,Chile,CHL,santiago metropolitan,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.0,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-70.6536,-33.4521,7.609554290771484,machine,N,1.0,0.0
