timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-26T22:28:48,codecarbon,808c8cb1-aba7-4639-ac74-4d7b42e72469,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,522.0770298579992,0.0012795417280019627,2.450867697339582e-06,6.421510558966858,14.429970385487588,10.0,0.0008998370464510654,0.0020942575087379983,0.0014012492735027587,0.004395343828691823,0.0,Chile,CHL,santiago metropolitan,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.0,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-70.6536,-33.4521,7.60955810546875,machine,N,1.0,0.0
