epoch,train_loss,val_loss
117,0.002634190852101407,0.002483955851871177
118,0.0026329734092238747,0.0026087376344728075
119,0.002625022902005488,0.0024750106479978656
120,0.0026130512139085718,0.0025070968861847795
121,0.002660241448271942,0.002435781343552848
122,0.002545258678098132,0.0025395234096302465
123,0.0025524507442848212,0.002421811284065815
124,0.0025579613531590438,0.0024515348924753037
125,0.0025451785831819506,0.0025858900121121706
126,0.0025377192184654024,0.0029311203969530778
127,0.002543082853450566,0.0024375571559899635
128,0.002509477572372513,0.0024939053755256317
129,0.0025628673133420913,0.0023642556670826712
130,0.0024934910218386602,0.0025773747057448327
131,0.0025406999814246473,0.0024549919729986497
132,0.0024835813283061725,0.0025338126457679546
133,0.002440809477775474,0.0027006023371879805
134,0.0024766561464275583,0.0024859273745961967
135,0.002474982340572751,0.0024257481186495617
136,0.0024634560206929263,0.0028741966732153093
137,0.0024059788946639554,0.0025104339686277607
138,0.002403427238338433,0.0025701677350962134
