timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-26T22:41:53,codecarbon,7f1d5484-0a71-4021-ad1e-8148422b3926,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,224.62937801500084,0.0005679198272278567,2.5282526811338577e-06,6.420411789568002,15.393274734467203,10.0,0.00038711941741826294,0.0009607938241899955,0.0006029437356749846,0.001950856977283243,0.0,Chile,CHL,santiago metropolitan,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.0,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-70.6536,-33.4521,7.60955810546875,machine,N,1.0,0.0
