timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-18T16:01:44,Attention2_LSTM_PAZVTU,c8a83029-8b85-4c95-9079-aa1e677d2812,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,476.0020144810005,0.0030294126423074355,6.3642853394444065e-06,42.5,26.21828552469308,10.0,0.0056187978027298765,0.0034654991612859953,0.0013220148197500012,0.010406311783765877,0.0,Chile,CHL,santiago metropolitan,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.0,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,-70.6536,-33.4521,7.609550476074219,machine,N,1.0,0.0
